Date,USD,GBP
2011-12-14,1.3917,0.8627
2011-12-15,1.4084,0.8679
2011-12-16,1.4244,0.87585
2011-12-19,1.4014,0.8703
2011-12-20,1.4018,0.8749
2011-12-21,1.3926,0.86675
2011-12-22,1.3857,0.8686
2011-12-23,1.3857,0.8704
2011-12-27,1.3803,0.87235
2011-12-28,1.3912,0.87685
2011-12-29,1.4031,0.89255
2011-12-30,1.3934,0.8873
2012-01-02,1.4016,0.8902
2012-01-03,1.3861,0.882
2012-01-04,1.3859,0.8806
2012-01-05,1.3896,0.8747
2012-01-06,1.4089,0.8775
2012-01-09,1.4101,0.8792
2012-01-10,1.3958,0.8812
2012-01-11,1.3833,0.8736
2012-01-12,1.3936,0.8746
2012-01-13,1.3874,0.8751
2012-01-16,1.397,0.87465
2012-01-17,1.3856,0.8726
2012-01-18,1.378,0.8667
2012-01-19,1.3705,0.8656
2012-01-20,1.3726,0.8676
2012-01-23,1.3648,0.85995
2012-01-24,1.3611,0.8618
2012-01-25,1.346,0.84985
2012-01-26,1.3477,0.8504
2012-01-27,1.3412,0.85345
2012-01-30,1.3323,0.8505
2012-01-31,1.3364,0.8553
2012-02-01,1.312,0.84545
2012-02-02,1.3074,0.8383
2012-02-03,1.306,0.83575
2012-02-06,1.3078,0.8372
2012-02-07,1.2989,0.8355
2012-02-08,1.285,0.8343
2012-02-09,1.2801,0.8312
2012-02-10,1.2725,0.8234
2012-02-13,1.2715,0.8258
2012-02-14,1.2697,0.82205
2012-02-15,1.2744,0.8316
2012-02-16,1.2874,0.83825
2012-02-17,1.2834,0.8332
2012-02-20,1.2818,0.83275
2012-02-21,1.28,0.83105
2012-02-22,1.268,0.8248
2012-02-23,1.27,0.8165
2012-02-24,1.2713,0.8206
2012-02-27,1.2693,0.81745
2012-02-28,1.2613,0.8185
2012-02-29,1.2611,0.8193
2012-03-01,1.2704,0.8169
2012-03-02,1.2711,0.8191
2012-03-05,1.2836,0.82055
2012-03-06,1.288,0.8233
2012-03-07,1.286,0.823
2012-03-08,1.282,0.8211
2012-03-09,1.2799,0.8212
2012-03-12,1.279,0.8206
2012-03-13,1.3016,0.8278
2012-03-14,1.3133,0.8352
2012-03-15,1.3253,0.8304
2012-03-16,1.3176,0.8301
2012-03-19,1.3184,0.8293
2012-03-20,1.3206,0.8284
2012-03-21,1.3221,0.8298
2012-03-22,1.3073,0.826
2012-03-23,1.3028,0.8349
2012-03-26,1.3069,0.8367
2012-03-27,1.2992,0.83395
2012-03-28,1.3033,0.8382
2012-03-29,1.2931,0.83425
2012-03-30,1.2897,0.8372
2012-04-02,1.285,0.8428
2012-04-03,1.2817,0.83945
2012-04-04,1.2844,0.84745
2012-04-05,1.2957,0.8483
2012-04-10,1.3,0.84535
2012-04-11,1.2828,0.83565
2012-04-12,1.2703,0.8343
2012-04-13,1.2569,0.8318
2012-04-16,1.2572,0.8363
2012-04-17,1.2637,0.836
2012-04-18,1.266,0.8356
2012-04-19,1.2567,0.8319
2012-04-20,1.2579,0.8295
2012-04-23,1.2531,0.8275
2012-04-24,1.2548,0.8252
2012-04-25,1.2328,0.82215
2012-04-26,1.2271,0.81745
2012-04-27,1.2198,0.8104
2012-04-30,1.2339,0.82
2012-05-02,1.2294,0.8236
2012-05-03,1.2262,0.8185
2012-05-04,1.2271,0.8229
2012-05-07,1.2258,0.834
2012-05-08,1.2391,0.8341
2012-05-09,1.2372,0.8357
2012-05-10,1.2363,0.8349
2012-05-11,1.2277,0.83085
2012-05-14,1.2258,0.832
2012-05-15,1.2249,0.8308
2012-05-16,1.2127,0.8293
2012-05-17,1.2045,0.8252
2012-05-18,1.201,0.8259
2012-05-21,1.1942,0.82805
2012-05-22,1.1959,0.8246
2012-05-23,1.206,0.82745
2012-05-24,1.2268,0.8357
2012-05-25,1.2218,0.83345
2012-05-28,1.2155,0.8347
2012-05-29,1.2307,0.84863
2012-05-30,1.2384,0.84995
2012-05-31,1.2255,0.84625
2012-06-01,1.2309,0.8547
2012-06-04,1.2223,0.85205
2012-06-05,1.236,0.8608
2012-06-06,1.2497,0.87035
2012-06-07,1.2334,0.8644
2012-06-08,1.227,0.85805
2012-06-11,1.2428,0.85895
2012-06-12,1.2349,0.8554
2012-06-13,1.2492,0.8571
2012-06-14,1.2587,0.853
2012-06-15,1.2686,0.8494
2012-06-18,1.2698,0.8596
2012-06-19,1.2969,0.86405
2012-06-20,1.2746,0.86805
2012-06-21,1.2727,0.84295
2012-06-22,1.2924,0.8551
2012-06-25,1.3089,0.86325
2012-06-26,1.3238,0.868
2012-06-27,1.3315,0.8703
2012-06-28,1.3256,0.86785
2012-06-29,1.3245,0.8708
2012-07-02,1.329,0.86705
2012-07-03,1.3321,0.8624
2012-07-04,1.3311,0.8673
2012-07-05,1.3339,0.86675
2012-07-06,1.3373,0.869
2012-07-09,1.3486,0.8765
2012-07-10,1.3432,0.8805
2012-07-11,1.3535,0.8771
2012-07-12,1.3544,0.87735
2012-07-13,1.3615,0.8814
2012-07-16,1.3583,0.8812
2012-07-17,1.3585,0.8825
2012-07-18,1.3384,0.872
2012-07-19,1.3296,0.875
2012-07-20,1.334,0.87885
2012-07-23,1.3396,0.8824
2012-07-24,1.3468,0.88485
2012-07-25,1.3479,0.8898
2012-07-26,1.3482,0.8933
2012-07-27,1.3471,0.8994
2012-07-30,1.3353,0.9004
2012-07-31,1.3356,0.8944
2012-08-01,1.3338,0.8946
2012-08-02,1.3519,0.9005
2012-08-03,1.3471,0.899
2012-08-06,1.3548,0.8945
2012-08-07,1.366,0.894
2012-08-08,1.3756,0.8962
2012-08-09,1.3723,0.9069
2012-08-10,1.3705,0.9105
2012-08-13,1.3765,0.9083
2012-08-14,1.3657,0.9086
2012-08-15,1.361,0.9114
2012-08-16,1.3557,0.9064
2012-08-17,1.3662,0.9024
2012-08-20,1.3582,0.9025
2012-08-21,1.3668,0.905
2012-08-22,1.3641,0.9057
2012-08-23,1.3548,0.90635
2012-08-24,1.3525,0.9067
2012-08-27,1.357,0.8927
2012-08-28,1.3489,0.8809
2012-08-29,1.3547,0.8775
2012-08-30,1.3577,0.8802
2012-08-31,1.3626,0.8797
2012-09-03,1.3519,0.8783
2012-09-04,1.3567,0.8704
2012-09-05,1.3726,0.869
2012-09-06,1.3649,0.8705
2012-09-07,1.3607,0.8676
2012-09-10,1.3572,0.8691
2012-09-11,1.3718,0.8775
2012-09-12,1.374,0.8798
2012-09-13,1.376,0.8804
2012-09-14,1.3675,0.8761
2012-09-17,1.3691,0.87325
2012-09-18,1.3847,0.8731
2012-09-19,1.3984,0.8762
2012-09-20,1.3937,0.87375
2012-09-21,1.3913,0.87485
2012-09-24,1.3966,0.86655
2012-09-25,1.3999,0.8616
2012-09-26,1.4072,0.86725
2012-09-27,1.4085,0.8733
2012-09-28,1.4151,0.8773
2012-10-01,1.4135,0.8763
2012-10-02,1.4064,0.87
2012-10-03,1.4132,0.8692
2012-10-04,1.4279,0.8743
2012-10-05,1.4369,0.8795
2012-10-08,1.4374,0.88105
2012-10-09,1.4486,0.8905
2012-10-10,1.4563,0.8946
2012-10-11,1.4481,0.8972
2012-10-12,1.4528,0.8989
2012-10-15,1.4273,0.8934
2012-10-16,1.4304,0.8996
2012-10-17,1.435,0.8986
2012-10-18,1.4442,0.90045
2012-10-19,1.4389,0.8914
2012-10-22,1.4406,0.8881
2012-10-23,1.4338,0.904
2012-10-24,1.4433,0.9027
2012-10-25,1.4405,0.90143
2012-10-26,1.4398,0.9008
2012-10-29,1.4276,0.8947
2012-10-30,1.4279,0.89305
2012-10-31,1.4368,0.8918
2012-11-01,1.4337,0.887
2012-11-02,1.4343,0.88995
2012-11-05,1.456,0.88945
2012-11-06,1.4541,0.896
2012-11-07,1.4647,0.9006
2012-11-08,1.4757,0.90515
2012-11-09,1.473,0.9043
2012-11-12,1.4768,0.9046
2012-11-13,1.4774,0.907
2012-11-14,1.4787,0.90505
2012-11-15,1.5068,0.9048
2012-11-16,1.512,0.90915
2012-11-19,1.509,0.9043
2012-11-20,1.5074,0.90985
2012-11-21,1.5023,0.91155
2012-11-22,1.4918,0.9091
2012-11-23,1.5071,0.911
2012-11-26,1.5083,0.9031
2012-11-27,1.4969,0.9031
2012-11-28,1.4968,0.90075
2012-11-29,1.4815,0.89915
2012-11-30,1.4863,0.89385
2012-12-03,1.4957,0.8895
2012-12-04,1.4875,0.88625
2012-12-05,1.4965,0.89485
2012-12-06,1.4868,0.89125
2012-12-07,1.4922,0.902
2012-12-10,1.5037,0.9029
2012-12-11,1.4966,0.8986
2012-12-12,1.4984,0.89365
2012-12-13,1.4862,0.896
2012-12-14,1.4867,0.8953
2012-12-17,1.4761,0.8936
2012-12-18,1.4658,0.8986
2012-12-19,1.4772,0.9033
2012-12-20,1.48,0.89375
2012-12-21,1.4788,0.8975
2012-12-24,1.4785,0.9057
2012-12-27,1.4874,0.90775
2012-12-28,1.5019,0.9194
2012-12-31,1.502,0.9172
2013-01-02,1.5,0.9053
2013-01-03,1.4921,0.9001
2013-01-04,1.4971,0.9117
2013-01-07,1.4918,0.9143
2013-01-08,1.4869,0.91175
2013-01-09,1.4864,0.9147
2013-01-10,1.4881,0.93025
2013-01-11,1.4864,0.9408
2013-01-14,1.4765,0.9333
2013-01-15,1.475,0.92285
2013-01-16,1.4763,0.92
2013-01-17,1.4694,0.9249
2013-01-18,1.4722,0.92605
2013-01-21,1.4616,0.9171
2013-01-22,1.4537,0.9172
2013-01-23,1.4539,0.91085
2013-01-24,1.4643,0.9093
2013-01-25,1.4549,0.9118
2013-01-28,1.465,0.92265
2013-01-29,1.467,0.91875
2013-01-30,1.4768,0.91065
2013-01-31,1.4783,0.8994
2013-02-01,1.478,0.9047
2013-02-04,1.4658,0.9066
2013-02-05,1.4705,0.9003
2013-02-06,1.4712,0.8905
2013-02-07,1.4671,0.8897
2013-02-08,1.4611,0.8869
2013-02-11,1.4561,0.879
2013-02-12,1.4594,0.8739
2013-02-13,1.4545,0.87575
2013-02-14,1.4522,0.8793
2013-02-15,1.4473,0.87365
2013-02-18,1.433,0.8735
2013-02-19,1.4262,0.872
2013-02-20,1.4335,0.8747
2013-02-21,1.422,0.8751
2013-02-22,1.4314,0.8815
2013-02-25,1.4272,0.88135
2013-02-26,1.4364,0.8784
2013-02-27,1.4268,0.8804
2013-02-28,1.427,0.878
2013-03-01,1.4324,0.87405
2013-03-04,1.4323,0.8682
2013-03-05,1.433,0.8657
2013-03-06,1.4243,0.8638
2013-03-07,1.4112,0.8608
2013-03-08,1.4101,0.8566
2013-03-11,1.4072,0.8629
2013-03-12,1.4294,0.8616
2013-03-13,1.4293,0.85865
2013-03-14,1.417,0.85965
2013-03-15,1.4166,0.8584
2013-03-18,1.4202,0.85355
2013-03-19,1.4357,0.8567
2013-03-20,1.437,0.8524
2013-03-21,1.441,0.84695
2013-03-22,1.4384,0.84845
2013-03-25,1.4303,0.8492
2013-03-26,1.4138,0.8556
2013-03-27,1.4053,0.8524
2013-03-28,1.4104,0.8611
2013-04-02,1.4229,0.8622
2013-04-03,1.4269,0.8653
2013-04-04,1.4227,0.867
2013-04-05,1.4229,0.8617
2013-04-08,1.4191,0.8648
2013-04-09,1.4223,0.8653
2013-04-10,1.4217,0.8601
2013-04-11,1.409,0.8653
2013-04-12,1.413,0.8591
2013-04-15,1.4089,0.8576
2013-04-16,1.3991,0.85755
2013-04-17,1.3975,0.8678
2013-04-18,1.3901,0.858
2013-04-19,1.399,0.8606
2013-04-22,1.3901,0.86495
2013-04-23,1.4019,0.8638
2013-04-24,1.3897,0.8612
2013-04-25,1.4009,0.85625
2013-04-26,1.4049,0.8573
2013-04-29,1.4096,0.8562
2013-04-30,1.4134,0.8521
2013-05-02,1.4058,0.84865
2013-05-03,1.4096,0.8543
2013-05-06,1.394,0.8567
2013-05-07,1.4029,0.8493
2013-05-08,1.3978,0.85735
2013-05-09,1.3858,0.84255
2013-05-10,1.3932,0.84715
2013-05-13,1.392,0.8583
2013-05-14,1.384,0.8522
2013-05-15,1.389,0.8437
2013-05-16,1.385,0.8472
2013-05-17,1.4004,0.8538
2013-05-20,1.3969,0.8507
2013-05-21,1.4102,0.8583
2013-05-22,1.3959,0.8632
2013-05-23,1.3866,0.8709
2013-05-24,1.4177,0.8792
2013-05-27,1.4095,0.8689
2013-05-28,1.4207,0.8597
2013-05-29,1.4238,0.8652
2013-05-30,1.422,0.868
2013-05-31,1.4098,0.8729
2013-06-03,1.3856,0.87
2013-06-04,1.3901,0.8706
2013-06-05,1.3908,0.876
2013-06-06,1.401,0.8803
2013-06-07,1.3972,0.8781
2013-06-10,1.3771,0.879
2013-06-11,1.369,0.8826
2013-06-12,1.3612,0.8794
2013-06-13,1.3494,0.8825
2013-06-14,1.3518,0.8905
2013-06-17,1.3563,0.8981
2013-06-18,1.3623,0.8998
2013-06-19,1.3683,0.8934
2013-06-20,1.3574,0.8986
2013-06-21,1.3425,0.8907
2013-06-24,1.3363,0.8847
2013-06-25,1.3322,0.8861
2013-06-26,1.3403,0.8859
2013-06-27,1.3223,0.8897
2013-06-28,1.3275,0.89335
2013-07-01,1.3266,0.89875
2013-07-02,1.2992,0.89035
2013-07-03,1.3125,0.90075
2013-07-04,1.3232,0.906
2013-07-05,1.305,0.8968
2013-07-08,1.2947,0.8882
2013-07-09,1.2932,0.8886
2013-07-10,1.2966,0.8896
2013-07-11,1.3058,0.8828
2013-07-12,1.3196,0.8856
2013-07-15,1.3173,0.8821
2013-07-16,1.3276,0.8915
2013-07-17,1.3273,0.9044
2013-07-18,1.3231,0.89935
2013-07-19,1.3255,0.90505
2013-07-22,1.3496,0.9052
2013-07-23,1.3425,0.9093
2013-07-24,1.3392,0.9129
2013-07-25,1.3246,0.9206
2013-07-26,1.3308,0.9308
2013-07-29,1.3193,0.9291
2013-07-30,1.3295,0.9285
2013-07-31,1.3607,0.9316
2013-08-01,1.3494,0.92425
2013-08-02,1.3507,0.9206
2013-08-05,1.3558,0.92945
2013-08-06,1.3549,0.9395
2013-08-07,1.3671,0.9405
2013-08-08,1.313,0.9391
2013-08-09,1.2942,0.9265
2013-08-12,1.3042,0.92055
2013-08-13,1.2905,0.922
2013-08-14,1.2782,0.9308
2013-08-15,1.2786,0.9255
2013-08-16,1.2783,0.9229
2013-08-19,1.2565,0.9114
2013-08-20,1.2658,0.89
2013-08-21,1.2555,0.8903
2013-08-22,1.2555,0.8902
2013-08-23,1.2615,0.89575
2013-08-26,1.2596,0.8933
2013-08-27,1.2644,0.8931
2013-08-28,1.2782,0.8913
2013-08-29,1.2795,0.8884
2013-08-30,1.2763,0.8797
2013-09-02,1.2798,0.878
2013-09-03,1.2591,0.881
2013-09-04,1.2705,0.8823
2013-09-05,1.2596,0.8846
2013-09-06,1.2634,0.8851
2013-09-09,1.2765,0.8945
2013-09-10,1.2823,0.88415
2013-09-11,1.2833,0.903
2013-09-12,1.2938,0.9
2013-09-13,1.2967,0.8771
2013-09-16,1.3008,0.871
2013-09-17,1.2796,0.8706
2013-09-18,1.2829,0.878
2013-09-19,1.2818,0.8901
2013-09-20,1.2849,0.9029
2013-09-23,1.276,0.90335
2013-09-24,1.2816,0.89785
2013-09-25,1.3111,0.91725
2013-09-26,1.326,0.92725
2013-09-27,1.3174,0.9352
2013-09-30,1.299,0.9395
2013-10-01,1.2795,0.9387
2013-10-02,1.2984,0.9441
2013-10-03,1.291,0.9386
2013-10-04,1.293,0.9311
2013-10-07,1.3182,0.9047
2013-10-08,1.327,0.8893
2013-10-09,1.3085,0.8966
2013-10-10,1.3173,0.9083
2013-10-11,1.3262,0.9112
2013-10-14,1.3394,0.8956
2013-10-15,1.3684,0.8948
2013-10-16,1.3617,0.8933
2013-10-17,1.3595,0.9043
2013-10-18,1.3332,0.9176
2013-10-21,1.3582,0.9358
2013-10-22,1.3866,0.961
2013-10-23,1.3917,0.9525
2013-10-24,1.4098,0.9742
2013-10-25,1.427,0.97855
2013-10-28,1.4005,0.9493
2013-10-29,1.3978,0.94395
2013-10-30,1.397,0.9432
2013-10-31,1.394,0.9287
2013-11-01,1.4616,0.9509
2013-11-04,1.4059,0.91855
2013-11-05,1.369,0.8936
2013-11-06,1.351,0.8994
2013-11-07,1.334,0.89235
2013-11-08,1.3215,0.8869
2013-11-11,1.2925,0.87325
2013-11-12,1.2838,0.8711
2013-11-13,1.2854,0.8651
2013-11-14,1.2665,0.8666
2013-11-15,1.262,0.8626
2013-11-18,1.2623,0.85475
2013-11-19,1.2697,0.84695
2013-11-20,1.2608,0.84155
2013-11-21,1.2727,0.8299
2013-11-22,1.29,0.8358
2013-11-25,1.2935,0.8456
2013-11-26,1.2811,0.85375
2013-11-27,1.2773,0.8517
2013-11-28,1.2602,0.841
2013-11-29,1.2542,0.8421
2013-12-02,1.2634,0.8398
2013-12-03,1.2653,0.8421
2013-12-04,1.266,0.84825
2013-12-05,1.2675,0.8598
2013-12-06,1.2525,0.8442
2013-12-09,1.253,0.8231
2013-12-10,1.2747,0.8147
2013-12-11,1.2891,0.8165
2013-12-12,1.2756,0.80845
2013-12-13,1.277,0.805
2013-12-16,1.287,0.8065
2013-12-17,1.282,0.8075
2013-12-18,1.2822,0.7969
2013-12-19,1.2757,0.7869
2013-12-20,1.3035,0.7907
2013-12-23,1.277,0.7958
2013-12-24,1.2526,0.7979
2013-12-27,1.246,0.8063
2013-12-30,1.2596,0.8061
2013-12-31,1.281,0.7917
2014-01-02,1.2843,0.78815
2014-01-03,1.3184,0.777
2014-01-06,1.3424,0.77165
2014-01-07,1.3404,0.7751
2014-01-08,1.3507,0.78265
2014-01-09,1.3625,0.77615
2014-01-10,1.3752,0.78105
2014-01-13,1.3639,0.7854
2014-01-14,1.3579,0.798
2014-01-15,1.3682,0.7895
2014-01-16,1.3731,0.7809
2014-01-17,1.3632,0.77725
2014-01-20,1.3634,0.7728
2014-01-21,1.3834,0.78355
2014-01-22,1.3903,0.7872
2014-01-23,1.4081,0.7919
2014-01-24,1.4303,0.7903
2014-01-27,1.4349,0.7959
2014-01-28,1.464,0.79475
2014-01-29,1.47,0.792
2014-01-30,1.469,0.79235
2014-01-31,1.4731,0.79505
2014-02-03,1.4571,0.792
2014-02-04,1.4236,0.7873
2014-02-05,1.4502,0.7944
2014-02-06,1.4224,0.79515
2014-02-07,1.4267,0.7975
2014-02-10,1.4151,0.79395
2014-02-11,1.4066,0.7962
2014-02-12,1.3934,0.7941
2014-02-13,1.4094,0.802
2014-02-14,1.4144,0.803
2014-02-17,1.4214,0.8072
2014-02-18,1.4247,0.8093
2014-02-19,1.4488,0.813
2014-02-20,1.4441,0.8133
2014-02-21,1.4516,0.81295
2014-02-24,1.4621,0.81165
2014-02-25,1.4735,0.805
2014-02-26,1.4771,0.8047
2014-02-27,1.4767,0.7997
2014-02-28,1.4598,0.7953
2014-03-03,1.4767,0.7966
2014-03-04,1.4808,0.7966
2014-03-05,1.4814,0.7936
2014-03-06,1.4734,0.79315
2014-03-07,1.4677,0.7885
2014-03-10,1.4704,0.7881
2014-03-11,1.4729,0.7907
2014-03-12,1.4907,0.7953
2014-03-13,1.4903,0.7942
2014-03-14,1.4907,0.7844
2014-03-17,1.5012,0.78165
2014-03-18,1.5074,0.7841
2014-03-19,1.5471,0.79255
2014-03-20,1.5478,0.79205
2014-03-21,1.5487,0.79285
2014-03-24,1.5566,0.79165
2014-03-25,1.5574,0.78785
2014-03-26,1.5611,0.78895
2014-03-27,1.5589,0.7867
2014-03-28,1.5705,0.78975
2014-03-31,1.5746,0.7925
2014-04-01,1.5734,0.7888
2014-04-02,1.5677,0.789
2014-04-03,1.5741,0.7872
2014-04-04,1.5919,0.79355
2014-04-07,1.5858,0.7946
2014-04-08,1.5816,0.79315
2014-04-09,1.5849,0.7914
2014-04-10,1.5888,0.79395
2014-04-11,1.599,0.79555
2014-04-14,1.5847,0.7975
2014-04-15,1.5835,0.79915
2014-04-16,1.5708,0.79565
2014-04-17,1.5715,0.79655
2014-04-22,1.5687,0.7944
2014-04-23,1.5651,0.7963
2014-04-24,1.5671,0.7908
2014-04-25,1.5885,0.7992
2014-04-28,1.5806,0.7952
2014-04-29,1.5775,0.7909
2014-04-30,1.5764,0.79225
2014-05-02,1.5748,0.79235
2014-05-05,1.5731,0.79195
2014-05-06,1.5599,0.7907
2014-05-07,1.5568,0.79095
2014-05-08,1.5521,0.79155
2014-05-09,1.561,0.78965
2014-05-12,1.5481,0.7863
2014-05-13,1.5493,0.7933
2014-05-14,1.5477,0.7944
2014-05-15,1.5459,0.7873
2014-05-16,1.5336,0.78835
2014-05-19,1.5417,0.7912
2014-05-20,1.5515,0.79145
2014-05-21,1.5526,0.79335
2014-05-22,1.5784,0.7974
2014-05-23,1.5597,0.7971
2014-05-26,1.5402,0.7897
2014-05-27,1.5466,0.7902
2014-05-28,1.5593,0.79105
2014-05-29,1.5521,0.7915
2014-05-30,1.5508,0.786
2014-06-02,1.5551,0.7866
2014-06-03,1.5656,0.79315
2014-06-04,1.576,0.797
2014-06-05,1.5761,0.79655
2014-06-06,1.5742,0.7944
2014-06-09,1.5755,0.79405
2014-06-10,1.5753,0.80145
2014-06-11,1.5639,0.7964
2014-06-12,1.5577,0.7976
2014-06-13,1.5498,0.79585
2014-06-16,1.5474,0.7972
2014-06-17,1.5439,0.7951
2014-06-18,1.5473,0.7938
2014-06-19,1.543,0.78885
2014-06-20,1.5458,0.7938
2014-06-23,1.5347,0.78505
2014-06-24,1.543,0.78865
2014-06-25,1.5528,0.7881
2014-06-26,1.546,0.7852
2014-06-27,1.5458,0.779
2014-06-30,1.554,0.79015
2014-07-01,1.5571,0.78895
2014-07-02,1.5628,0.7847
2014-07-03,1.5596,0.78605
2014-07-04,1.5769,0.798
2014-07-07,1.594,0.80345
2014-07-08,1.5931,0.7998
2014-07-09,1.5898,0.8007
2014-07-10,1.578,0.7907
2014-07-11,1.5872,0.8017
2014-07-14,1.5928,0.8061
2014-07-15,1.5828,0.8049
2014-07-16,1.5869,0.7986
2014-07-17,1.5833,0.8017
2014-07-18,1.5875,0.8011
2014-07-21,1.5726,0.7977
2014-07-22,1.5694,0.7974
2014-07-23,1.5693,0.78935
2014-07-24,1.5722,0.7855
2014-07-25,1.5526,0.7832
2014-07-28,1.5632,0.7885
2014-07-29,1.566,0.7888
2014-07-30,1.5812,0.7958
2014-07-31,1.5796,0.7908
2014-08-01,1.5786,0.7829
2014-08-04,1.571,0.7881
2014-08-05,1.5569,0.78105
2014-08-06,1.5423,0.7783
2014-08-07,1.5692,0.7859
2014-08-08,1.5771,0.7817
2014-08-11,1.577,0.7857
2014-08-12,1.5561,0.76755
2014-08-13,1.5577,0.7658
2014-08-14,1.5477,0.7666
2014-08-15,1.5379,0.76455
2014-08-18,1.534,0.7605
2014-08-19,1.5417,0.7647
2014-08-20,1.5319,0.7638
2014-08-21,1.5196,0.7685
2014-08-22,1.5206,0.7656
2014-08-25,1.5203,0.766
2014-08-26,1.5167,0.7652
2014-08-27,1.5121,0.76135
2014-08-28,1.5044,0.7576
2014-08-29,1.4874,0.7536
2014-09-01,1.4817,0.7537
2014-09-02,1.4848,0.7548
2014-09-03,1.4736,0.7527
2014-09-04,1.4656,0.7544
2014-09-05,1.4742,0.7555
2014-09-08,1.4636,0.7503
2014-09-09,1.4674,0.7478
2014-09-10,1.4626,0.7416
2014-09-11,1.4586,0.74315
2014-09-12,1.4538,0.7451
2014-09-15,1.4542,0.7462
2014-09-16,1.4513,0.7448
2014-09-17,1.4569,0.7491
2014-09-18,1.4621,0.747
2014-09-19,1.4688,0.74605
2014-09-22,1.4829,0.7502
2014-09-23,1.4889,0.74955
2014-09-24,1.487,0.7477
2014-09-25,1.481,0.7434
2014-09-26,1.4773,0.74295
2014-09-29,1.4755,0.743
2014-09-30,1.4705,0.7425
2014-10-01,1.4663,0.74685
2014-10-02,1.4574,0.7472
2014-10-03,1.4494,0.74265
2014-10-06,1.4482,0.74325
2014-10-07,1.4674,0.7481
2014-10-08,1.4691,0.74615
2014-10-09,1.4792,0.754
2014-10-10,1.4886,0.7565
2014-10-13,1.4895,0.76
2014-10-14,1.4792,0.7555
2014-10-15,1.4662,0.7493
2014-10-16,1.468,0.74865
2014-10-17,1.4705,0.7445
2014-10-20,1.4723,0.74625
2014-10-21,1.4727,0.74495
2014-10-22,1.4753,0.7448
2014-10-23,1.4688,0.7413
2014-10-24,1.4721,0.73335
2014-10-27,1.4692,0.7348
2014-10-28,1.4516,0.72885
2014-10-29,1.4398,0.7271
2014-10-30,1.438,0.7236
2014-10-31,1.4349,0.7215
2014-11-03,1.4385,0.7175
2014-11-04,1.4416,0.71485
2014-11-05,1.4393,0.7137
2014-11-06,1.4509,0.7157
2014-11-07,1.4683,0.71935
2014-11-10,1.4675,0.7196
2014-11-11,1.4672,0.716
2014-11-12,1.4718,0.7195
2014-11-13,1.4649,0.7202
2014-11-14,1.4554,0.7185
2014-11-17,1.472,0.7224
2014-11-18,1.4741,0.7149
2014-11-19,1.4666,0.7107
2014-11-20,1.4761,0.71455
2014-11-21,1.4738,0.71475
2014-11-24,1.4747,0.71375
2014-11-25,1.4874,0.71855
2014-11-26,1.4845,0.71795
2014-11-27,1.4809,0.72025
2014-11-28,1.4829,0.71855
2014-12-01,1.4814,0.7197
2014-12-02,1.4785,0.71715
2014-12-03,1.4654,0.71445
2014-12-04,1.4651,0.71625
2014-12-05,1.4639,0.71485
2014-12-08,1.47,0.7104
2014-12-09,1.4607,0.7047
2014-12-10,1.4579,0.70445
2014-12-11,1.4683,0.7004
2014-12-12,1.4666,0.69625
2014-12-15,1.4722,0.6996
2014-12-16,1.4547,0.69685
2014-12-17,1.4488,0.6962
2014-12-18,1.4479,0.6951
2014-12-19,1.4423,0.6924
2014-12-22,1.4447,0.6973
2014-12-23,1.4407,0.6972
2014-12-24,1.4391,0.69895
2014-12-29,1.4384,0.701
2014-12-30,1.4309,0.69765
2014-12-31,1.423,0.6955
2015-01-02,1.4254,0.69575
2015-01-05,1.4166,0.6975
2015-01-06,1.4288,0.6973
2015-01-07,1.4299,0.698
2015-01-08,1.42,0.6973
2015-01-09,1.415,0.6965
2015-01-12,1.4226,0.69695
2015-01-13,1.4173,0.6985
2015-01-14,1.4199,0.697
2015-01-15,1.4146,0.6926
2015-01-16,1.4037,0.69185
2015-01-19,1.4089,0.69125
2015-01-20,1.4136,0.69285
2015-01-21,1.4109,0.69355
2015-01-22,1.4195,0.6956
2015-01-23,1.4165,0.6938
2015-01-26,1.4232,0.69735
2015-01-27,1.4179,0.6968
2015-01-28,1.418,0.6993
2015-01-29,1.4127,0.7005
2015-01-30,1.4106,0.70035
2015-02-02,1.4113,0.6969
2015-02-03,1.4049,0.6973
2015-02-04,1.403,0.6988
2015-02-05,1.3975,0.69865
2015-02-06,1.3867,0.6952
2015-02-09,1.3877,0.6943
2015-02-10,1.386,0.68915
2015-02-11,1.3897,0.68525
2015-02-12,1.3885,0.6837
2015-02-13,1.3824,0.6802
2015-02-16,1.3795,0.67945
2015-02-17,1.3696,0.6773
2015-02-18,1.3669,0.6773
2015-02-19,1.3588,0.676
2015-02-20,1.358,0.6752
2015-02-23,1.3632,0.67575
2015-02-24,1.3705,0.67795
2015-02-25,1.361,0.678
2015-02-26,1.3631,0.6772
2015-02-27,1.3664,0.6789
2015-03-02,1.3658,0.6777
2015-03-03,1.3615,0.67885
2015-03-04,1.3574,0.6765
2015-03-05,1.3493,0.67865
2015-03-06,1.3508,0.68105
2015-03-09,1.3476,0.6789
2015-03-10,1.3454,0.6792
2015-03-11,1.3405,0.6756
2015-03-12,1.3476,0.6775
2015-03-13,1.3591,0.6788
2015-03-16,1.3651,0.67775
2015-03-17,1.365,0.67685
2015-03-18,1.3729,0.67705
2015-03-19,1.3794,0.67795
